order","Major area, region, country or area of destination",Notes,Code,Type of data (a),International migrant stock at mid-year by age (both sexes),,,,,,,,,,,,,,,,,International migrant stock at mid-year by age (male),,,,,,,,,,,,,,,,,International migrant stock at mid-year by age (female),,,,,,,,,,,,,,,,,,,,,
,,,,,,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,,,,,
1990,1990183,Bolivia (Plurinational State of),,68,B,"6,487","7,325","5,463","7,676","8,139","7,416","6,627","5,785","4,669","3,662","2,874","2,112","1,827","1,326",932,"1,438","73,758","3,341","3,743","2,762","3,805","3,999","3,654","3,283","2,968","2,487","2,005","1,561","1,119",963,697,468,694,"37,549","3,146","3,582","2,701","3,871","4,140","3,762","3,344","2,817","2,182","1,657","1,313",993,864,629,464,744,"36,209",,,,,
1990,1990184,Brazil,,76,B,"4,787","9,414","12,394","16,984","18,525","23,881","35,286","50,747","71,079","65,745","65,308","74,602","83,578","83,954","60,774","121,459","798,517","2,426","4,665","6,129","8,027","8,646","12,477","20,202","28,829","39,244","37,958","39,213","43,986","46,686","44,150","29,872","53,637","426,147","2,361","4,749","6,265","8,957","9,879","11,404","15,084","21,918","31,835","27,787","26,095","30,616","36,892","39,804","30,902","67,822","372,370",,,,,
1990,1990185,Chile,,152,B,"9,146","10,001","11,487","9,479","6,186","6,643","6,972","6,059","5,714","5,259","4,578","4,196","4,664","4,628","3,599","8,890","107,501","4,690","5,078","5,806","4,831","3,153","3,253","3,467","3,030","3,035","2,799","2,476","2,302","2,542","2,399","1,744","3,942","54,547","4,456","4,923","5,681","4,648","3,033","3,390","3,505","3,029","2,679","2,460","2,102","1,894","2,122","2,229","1,855","4,948","52,954",,,,,
1990,1990186,Colombia,,170,B,"12,095","18,227","16,207","9,809","6,728","6,024","5,732","5,310","4,670","4,082","3,434","2,958","2,766","2,182","1,559","2,494","104,277","6,075","9,088","7,995","4,654","3,110","2,925","2,994","3,009","2,682","2,273","1,865","1,666","1,513","1,141",815,"1,304","53,109","6,020","9,139","8,212","5,155","3,618","3,099","2,738","2,301","1,988","1,809","1,569","1,292","1,253","1,041",744,"1,190","51,168",,,,,
1990,1990187,Ecuador,,218,B R,"3,702","5,104","6,728","7,101","6,799","7,384","8,121","8,090","6,788","4,932","3,903","2,945","2,421","1,626","1,161","1,858","78,663","1,915","2,555","3,250","3,301","3,001","3,253","3,741","3,955","3,446","2,597","2,133","1,628","1,311",856,611,978,"38,531","1,787","2,549","3,478","3,800","3,798","4,131","4,380","4,135","3,342","2,335","1,770","1,317","1,110",770,550,880,"40,132",,,,,
1990,1990188,Falkland Islands (Malvinas),15,238,B,50,43,39,56,90,116,122,82,82,61,38,27,21,12,7,9,855,29,25,23,32,51,64,61,40,49,39,25,18,13,8,5,6,488,21,18,16,24,39,52,61,42,33,22,13,9,8,4,2,3,367,,,,,
1990,1990189,French Guiana,,254,B,"1,964","4,009","6,577","6,889","4,791","5,497","7,531","7,987","6,221","5,066","3,390","1,387","1,040",624,280,359,"63,612","1,086","2,187","3,540","3,760","2,571","2,879","3,903","4,280","3,605","2,837","1,997",829,621,373,168,207,"34,843",878,"1,822","3,037","3,129","2,220","2,618","3,628","3,707","2,616","2,229","1,393",558,419,251,112,152,"28,769",,,,,
1990,1990190,Guyana,,328,B,443,570,496,252,240,271,295,287,271,237,212,202,141,85,42,51,"4,095",211,281,254,126,115,132,149,164,160,143,130,128,90,55,28,34,"2,200",232,289,242,126,125,139,146,123,111,94,82,74,51,30,14,17,"1,895",,,,,
1990,1990191,Paraguay,,600,B,"10,785","16,925","19,446","23,682","22,441","20,082","17,857","15,507","13,056","9,894","7,848","5,704","4,615","2,736","2,212","3,094","195,884","5,521","8,620","9,801","11,900","11,407","10,429","9,479","8,380","7,204","5,571","4,486","3,233","2,586","1,491","1,153","1,555","102,816","5,264","8,305","9,645","11,782","11,034","9,653","8,378","7,127","5,852","4,323","3,362","2,471","2,029","1,245","1,059","1,539","93,068",,,,,
1990,1990192,Peru,,604,B,"3,786","3,499","3,143","3,338","3,635","4,071","4,294","4,043","3,883","3,720","3,318","2,991","2,899","2,585","3,255","4,228","56,688","1,939","1,812","1,647","1,730","1,891","2,150","2,245","2,146","2,010","1,839","1,660","1,462","1,375","1,233","1,437","1,800","28,376","1,847","1,687","1,496","1,608","1,744","1,921","2,049","1,897","1,873","1,881","1,658","1,529","1,524","1,352","1,818","2,428","28,312",,,,,
1990,1990193,Suriname,,740,C,"1,570","1,368","1,242","1,252","1,462","1,719","1,805","1,829","1,674","1,273","1,005",695,473,284,199,233,"18,083",834,724,640,641,779,857,982,"1,049",923,723,600,348,317,161,101,88,"9,767",736,644,602,611,683,862,823,780,751,550,405,347,156,123,98,145,"8,316",,,,,
1990,1990194,Uruguay,,858,B,"3,512","3,174","2,878","2,337","3,125","5,311","6,722","5,815","4,734","5,389","6,871","8,011","7,495","9,035","8,688","15,019","98,116","1,803","1,623","1,463","1,149","1,463","2,406","3,014","2,589","2,131","2,519","3,342","3,899","3,677","4,464","4,196","6,092","45,830","1,709","1,551","1,415","1,188","1,662","2,905","3,708","3,226","2,603","2,870","3,529","4,112","3,818","4,571","4,492","8,927","52,286",,,,,
1990,1990195,Venezuela (Bolivarian Republic of),,862,B,"19,316","17,447","23,655","37,355","55,815","75,302","96,250","114,817","120,360","107,277","92,381","77,749","67,358","54,963","35,245","29,719","1,025,009","9,765","8,827","11,958","18,868","28,187","38,023","48,599","57,972","60,761","54,165","46,644","39,255","34,008","27,751","17,793","15,003","517,579","9,551","8,620","11,697","18,487","27,628","37,279","47,651","56,845","59,599","53,112","45,737","38,494","33,350","27,212","17,452","14,716","507,430",,,,,
1990,1990196,OCEANIA,,909,,"57,805","128,357","166,646","206,081","295,794","400,009","455,254","456,967","498,501","438,187","361,530","306,075","274,461","249,166","181,429","255,586","4,731,848","29,837","66,208","86,380","106,307","149,601","198,654","228,838","229,798","257,415","233,445","195,628","164,791","148,519","126,980","87,353","105,857","2,415,611","27,968","62,149","80,266","99,774","146,193","201,355","226,416","227,169","241,086","204,742","165,902","141,284","125,942","122,186","94,076","149,729","2,316,237",,,,,
1990,1990197,Australia / New Zealand,,927,,"43,726","111,115","149,934","188,743","270,036","370,935","425,747","430,391","476,071","421,690","347,689","295,555","266,233","244,378","178,585","252,432","4,473,260","22,544","57,164","77,677","97,145","135,688","183,116","212,360","214,415","244,136","223,430","187,316","158,591","143,647","124,160","85,801","104,229","2,271,419","21,182","53,951","72,257","91,598","134,348","187,819","213,387","215,976","231,935","198,260","160,373","136,964","122,586","120,218","92,784","148,203","2,201,841",,,,,
1990,1990198,Australia,16,36,B,"33,998","92,271","129,260","163,141","236,668","328,204","380,707","385,653","427,063","380,996","311,763","262,892","233,364","215,590","157,210","216,433","3,955,213","17,608","47,393","67,132","84,074","119,448","162,756","190,364","192,274","219,099","202,213","168,370","141,074","125,341","109,735","76,014","90,301","2,013,196","16,390","44,878","62,128","79,067","117,220","165,448","190,343","193,379","207,964","178,783","143,393","121,818","108,023","105,855","81,196","126,132","1,942,017",,,,,
1990,1990199,New Zealand,,554,B,"9,728","18,844","20,674","25,602","33,368","42,731","45,040","44,738","49,008","40,694","35,926","32,663","32,869","28,788","21,375","35,999","518,047","4,936","9,771","10,545","13,071","16,240","20,360","21,996","22,141","25,037","21,217","18,946","17,517","18,306","14,425","9,787","13,928","258,223","4,792","9,073","10,129","12,531","17,128","22,371","23,044","22,597","23,971","19,477","16,980","15,146","14,563","14,363","11,588","22,071","259,824",,,,,
1990,1990200,Melanesia,,928,,"5,048","6,108","5,751","4,983","5,150","7,071","8,666","9,645","9,195","7,531","6,895","5,539","4,548","2,110","1,319","1,641","91,200","2,539","3,137","2,978","2,661","2,778","3,811","4,717","5,386","5,255","4,432","4,141","3,314","2,685","1,231",747,900,"50,712","2,509","2,971","2,773","2,322","2,372","3,260","3,949","4,259","3,940","3,099","2,754","2,225","1,863",879,572,741,"40,488",,,,,
1990,1990201,Fiji,,242,B,934,806,736,756,961,"1,182","1,224","1,130","1,033",974,873,833,669,459,310,403,"13,283",459,419,403,431,509,566,550,545,528,514,470,452,363,250,169,219,"6,847",475,387,333,325,452,616,674,585,505,460,403,381,306,209,141,184,"6,436",,,,,
1990,1990202,New Caledonia,,540,B,987,"1,843","2,110","2,024","1,776","2,269","3,363","4,149","4,205","3,183","3,180","2,937","2,780","1,108",753,"1,006","37,673",509,960,"1,120","1,093",969,"1,241","1,823","2,258","2,310","1,790","1,839","1,720","1,619",643,426,565,"20,885",478,883,990,931,807,"1,028","1,540","1,891","1,895","1,393","1,341","1,217","1,161",465,327,441,"16,788",,,,,
1990,1990203,Papua New Guinea,,598,C R,"2,685","3,070","2,612","1,926","1,859","2,773","3,235","3,648","3,360","2,916","2,445","1,504",896,446,195,140,"33,710","1,347","1,558","1,300",992,"1,014","1,571","1,875","2,162","2,056","1,847","1,594",987,585,284,117,73,"19,362","1,338","1,512","1,312",934,845,"1,202","1,360","1,486","1,304","1,069",851,517,311,162,78,67,"14,348",,,,,
1990,1990204,Solomon Islands,,90,B,242,220,152,158,387,604,577,465,371,295,282,187,143,56,33,54,"4,226",115,109,81,83,200,304,325,278,228,186,171,109,84,33,20,23,"2,349",127,111,71,75,187,300,252,187,143,109,111,78,59,23,13,31,"1,877",,,,,
1990,1990205,Vanuatu,,548,B,200,169,141,119,167,243,267,253,226,163,115,78,60,41,28,38,"2,308",109,91,74,62,86,129,144,143,133,95,67,46,34,21,15,20,"1,269",91,78,67,57,81,114,123,110,93,68,48,32,26,20,13,18,"1,039",,,,,
1990,1990206,Micronesia,,954,,"5,148","6,153","5,650","7,130","14,559","15,665","14,418","11,504","8,914","6,041","4,407","3,322","2,423","1,807",961,867,"108,969","2,628","3,178","2,829","3,677","7,873","8,247","8,187","6,903","5,482","3,817","2,640","1,914","1,451","1,091",507,434,"60,858","2,520","2,975","2,821","3,453","6,686","7,418","6,231","4,601","3,432","2,224","1,767","1,408",972,716,454,433,"48,111",,,,,
1990,1990207,Guam,,316,B,"3,651","4,431","3,996","4,981","9,239","9,021","8,032","6,729","5,381","3,735","3,016","2,514","1,982","1,532",811,704,"69,755","1,849","2,283","2,037","2,785","5,719","5,094","4,487","3,873","3,103","2,204","1,676","1,372","1,168",926,422,366,"39,364","1,802","2,148","1,959","2,196","3,520","3,927","3,545","2,856","2,278","1,531","1,340","1,142",814,606,389,338,"30,391",,,,,
1990,1990208,Kiribati,,296,B,193,245,283,269,204,193,188,163,139,85,66,53,31,21,14,15,"2,162",96,124,144,128,101,99,93,87,73,47,40,31,16,11,8,9,"1,107",97,121,139,141,103,94,95,76,66,38,26,22,15,10,6,6,"1,055",,,,,
1990,1990209,Marshall Islands,,584,B,85,64,52,59,107,148,166,141,110,72,48,35,29,20,9,13,"1,158",53,40,32,36,65,91,95,89,71,47,33,24,21,12,6,6,721,32,24,20,23,42,57,71,52,39,25,15,11,8,8,3,7,437,,,,,
1990,1990210,Micronesia (Fed. States of),,583,B,244,219,233,342,466,473,435,379,312,232,153,94,55,23,12,13,"3,685",119,107,89,122,210,285,294,268,222,160,99,58,35,15,8,8,"2,099",125,112,144,220,256,188,141,111,90,72,54,36,20,8,4,5,"1,586",,,,,
1990,1990211,Nauru,,520,C,199,162,141,149,253,354,370,331,267,183,127,92,72,51,28,36,"2,815",104,89,81,85,135,180,188,172,142,99,73,55,42,30,17,14,"1,506",95,73,60,64,118,174,182,159,125,84,54,37,30,21,11,22,"1,309",,,,,
1990,1990212,Northern Mariana Islands,,580,B,631,890,806,"1,173","3,984","5,039","4,799","3,394","2,425","1,553",894,482,220,148,80,75,"26,593",322,452,368,434,"1,472","2,235","2,751","2,161","1,671","1,125",639,332,143,88,41,27,"14,261",309,438,438,739,"2,512","2,804","2,048","1,233",754,428,255,150,77,60,39,48,"12,332",,,,,
1990,1990213,Palau,,585,B,145,142,139,157,306,437,428,367,280,181,103,52,34,12,7,11,"2,801",85,83,78,87,171,263,279,253,200,135,80,42,26,9,5,4,"1,800",60,59,61,70,135,174,149,114,80,46,23,10,8,3,2,7,"1,001",,,,,
1990,1990214,Polynesia,17,957,,"3,883","4,981","5,311","5,225","6,049","6,338","6,423","5,427","4,321","2,925","2,539","1,659","1,257",871,564,646,"58,419","2,126","2,729","2,896","2,824","3,262","3,480","3,574","3,094","2,542","1,766","1,531",972,736,498,298,294,"32,622","1,757","2,252","2,415","2,401","2,787","2,858","2,849","2,333","1,779","1,159","1,008",687,521,373,266,352,"25,797",,,,,
1990,1990215,American Samoa,,16,B,862,"1,449","1,909","2,189","2,927","2,849","2,483","1,812","1,367","1,026",823,530,417,276,197,167,"21,283",451,759,995,"1,114","1,453","1,450","1,298",971,748,584,483,309,231,142,101,86,"11,175",411,690,914,"1,075","1,474","1,399","1,185",841,619,442,340,221,186,134,96,81,"10,108",,,,,
1990,1990216,Cook Islands,,184,B,363,386,333,262,222,186,177,144,125,93,73,65,43,37,31,47,"2,587",198,213,186,144,121,101,97,84,77,57,44,38,25,19,16,23,"1,443",165,173,147,118,101,85,80,60,48,36,29,27,18,18,15,24,"1,144",,,,,
1990,1990217,French Polynesia,,258,B,"1,367","1,807","1,847","1,887","2,250","2,713","3,225","3,035","2,465","1,536","1,372",834,588,390,220,294,"25,830",801,"1,055","1,078","1,119","1,356","1,632","1,901","1,802","1,513",972,851,495,367,253,117,132,"15,444",566,752,769,768,894,"1,081","1,324","1,233",952,564,521,339,221,137,103,162,"10,386",,,,,
1990,1990218,Niue,,570,B,62,61,59,48,35,35,38,32,22,17,15,11,10,7,4,5,461,27,28,30,26,19,18,20,20,15,11,10,8,6,3,2,2,245,35,33,29,22,16,17,18,12,7,6,5,3,4,4,2,3,216,,,,,
1990,1990219,Samoa,,882,B,514,521,479,320,216,197,205,162,144,94,109,88,94,68,64,82,"3,357",272,283,262,162,107,95,105,88,82,54,61,48,51,34,33,34,"1,771",242,238,217,158,109,102,100,74,62,40,48,40,43,34,31,48,"1,586",,,,,
1990,1990220,Tokelau,,772,B,37,52,50,29,22,19,14,10,8,8,6,4,4,3,2,2,270,19,29,26,15,12,11,9,7,6,6,4,3,2,1,0,0,150,18,23,24,14,10,8,5,3,2,2,2,1,2,2,2,2,120,,,,,
1990,1990221,Tonga,,776,B,444,369,303,259,242,224,206,174,142,112,104,94,83,73,37,45,"2,911",236,189,148,124,115,108,102,90,76,63,60,54,45,36,26,16,"1,488",208,180,155,135,127,116,104,84,66,49,44,40,38,37,11,29,"1,423",,,,,
1990,1990222,Tuvalu,,798,C,20,15,10,17,40,41,35,31,23,19,17,13,14,12,7,4,318,13,9,7,11,29,26,20,17,11,8,7,6,6,7,2,1,180,7,6,3,6,11,15,15,14,12,11,10,7,8,5,5,3,138,,,,,
1990,1990223,Wallis and Futuna Islands,,876,B,214,321,321,214,95,74,40,27,25,20,20,20,4,5,2,0,"1,402",109,164,164,109,50,39,22,15,14,11,11,11,3,3,1,0,726,105,157,157,105,45,35,18,12,11,9,9,9,1,2,1,0,676,,,,,
1990,1990224,EUROPE AND NORTHERN AMERICA,,1829,,"1,125,086","2,165,151","3,300,542","4,507,386","6,141,097","7,529,425","7,997,818","7,779,555","7,140,290","6,014,985","5,048,316","4,436,197","3,932,066","3,007,855","2,491,605","4,600,497","77,218,639","578,781","1,110,368","1,698,733","2,331,846","3,175,287","3,877,885","4,077,081","3,930,386","3,567,703","2,966,202","2,442,309","2,068,265","1,733,425","1,312,119","1,023,037","1,722,811","37,616,614","546,305","1,054,783","1,601,809","2,175,540","2,965,810","3,651,540","3,920,737","3,849,169","3,572,587","3,048,783","2,606,007","2,367,932","2,198,641","1,695,736","1,468,568","2,877,686","39,602,025",,,,,
1990,1990225,EUROPE,,917,,"775,738","1,497,445","2,306,560","2,957,373","3,750,360","4,517,125","4,903,926","4,993,691","4,590,914","3,991,623","3,329,514","3,018,906","2,622,264","2,013,018","1,653,491","2,685,515","49,608,231","400,001","767,951","1,181,081","1,505,584","1,890,385","2,281,408","2,485,843","2,537,006","2,323,767","1,998,523","1,636,988","1,422,118","1,157,812","877,383","678,961","974,201","24,119,388","375,737","729,494","1,125,479","1,451,789","1,859,975","2,235,717","2,418,083","2,456,685","2,267,147","1,993,100","1,692,526","1,596,788","1,464,452","1,135,635","974,530","1,711,314","25,488,843",,,,,
1990,1990226,Eastern Europe,,923,,"363,009","734,330","1,175,646","1,355,716","1,542,165","1,757,610","1,925,307","2,124,218","1,996,126","1,845,019","1,446,501","1,426,478","1,250,905","882,097","785,942","1,384,243","21,995,312","185,780","374,226","595,725","682,478","773,736","879,726","958,275","1,050,903","971,796","874,068","653,545","604,922","497,967","333,142","282,574","480,837","10,199,700","177,229","360,104","579,921","673,238","768,429","877,884","967,032","1,073,315","1,024,330","970,951","792,956","821,556","752,938","548,955","503,368","903,406","11,795,612",,,,,
1990,1990227,Belarus,,112,B,"28,978","34,514","53,290","81,508","105,245","132,520","127,979","116,022","97,680","92,580","85,524","76,842","65,315","49,361","32,993","68,626","1,248,977","15,058","17,475","26,270","39,298","49,090","61,237","59,859","54,842","45,600","42,960","40,184","35,819","30,445","21,689","10,257","21,938","572,021","13,920","17,039","27,020","42,210","56,155","71,283","68,120","61,180","52,080","49,620","45,340","41,023","34,870","27,672","22,736","46,688","676,956",,,,,
1990,1990228,Bulgaria,,100,B,"1,065","1,121","1,354","1,570","2,095","2,267","2,694","2,794","2,210","1,459",885,615,449,289,273,370,"21,510",549,584,709,816,"1,073","1,105","1,211","1,121",715,382,241,193,127,70,69,82,"9,047",516,537,645,754,"1,022","1,162","1,483","1,673","1,495","1,077",644,422,322,219,204,288,"12,463",,,,,
1990,1990229,Czechia,,203,C,554,"1,409","2,135","2,399","3,707","5,388","7,127","8,112","8,845","11,070","10,357","12,720","9,584","8,516","8,072","10,399","110,394",320,815,"1,237","1,372","2,109","3,042","3,971","4,370","4,713","5,976","5,769","7,012","4,788","4,335","3,692","3,884","57,405",234,594,898,"1,027","1,598","2,346","3,156","3,742","4,132","5,094","4,588","5,708","4,796","4,181","4,380","6,515","52,989",,,,,
1990,1990230,Hungary,,348,B R,"11,354","12,284","16,115","21,363","27,919","26,982","25,328","21,684","18,906","16,723","17,014","22,456","21,991","19,294","20,037","48,060","347,510","5,979","6,421","8,344","10,750","13,566","12,889","12,112","10,309","8,768","7,595","7,696","10,010","9,293","7,868","7,752","16,833","156,185","5,375","5,863","7,771","10,613","14,353","14,093","13,216","11,375","10,138","9,128","9,318","12,446","12,698","11,426","12,285","31,227","191,325",,,,,
1990,1990231,Poland,,616,B,"16,462","22,790","25,464","24,386","30,375","33,944","37,239","36,844","38,133","49,972","103,882","130,674","142,004","104,534","106,395","224,673","1,127,771","7,206","9,963","11,214","10,946","13,883","15,508","16,865","16,890","18,160","24,377","49,694","58,690","61,221","43,146","41,467","82,946","482,176","9,256","12,827","14,250","13,440","16,492","18,436","20,374","19,954","19,973","25,595","54,188","71,984","80,783","61,388","64,928","141,727","645,595",,,,,
1990,1990232,Republic of Moldova,18,498,B,"15,547","12,436","17,564","23,784","25,786","26,148","30,008","39,346","50,438","55,729","50,989","41,813","35,233","31,284","29,352","58,705","544,162","8,375","6,621","9,250","12,423","13,300","13,081","14,324","18,240","23,008","24,884","22,087","17,325","13,633","11,213","10,097","20,192","238,053","7,172","5,815","8,314","11,361","12,486","13,067","15,684","21,106","27,430","30,845","28,902","24,488","21,600","20,071","19,255","38,513","306,109",,,,,
1990,1990233,Romania,,642,B,828,329,349,534,770,668,962,"1,009","1,185","9,235","16,845","19,596","18,183","19,178","15,772","30,382","135,825",421,180,187,266,374,413,598,505,609,"4,409","7,888","8,988","8,136","8,076","6,318","10,233","57,601",407,149,162,268,396,255,364,504,576,"4,826","8,957","10,608","10,047","11,102","9,454","20,149","78,224",,,,,
1990,1990234,Russian Federation,,643,B,"199,257","457,043","747,178","828,805","946,294","1,067,496","1,129,811","1,249,019","1,114,587","981,690","603,045","645,978","544,484","299,907","259,031","451,323","11,524,948","103,886","237,898","388,417","432,130","497,068","565,480","601,043","662,367","583,975","495,221","284,440","274,780","208,841","103,182","81,704","134,990","5,655,422","95,371","219,145","358,761","396,675","449,226","502,016","528,768","586,652","530,612","486,469","318,605","371,198","335,643","196,725","177,327","316,333","5,869,526",,,,,
1990,1990235,Slovakia,,703,B,381,990,"1,149","1,619","2,121","2,657","2,844","3,358","4,498","3,187","2,676","3,212","3,634","3,306","2,231","3,432","41,295",195,504,578,813,"1,029","1,236","1,305","1,579","2,141","1,491","1,175","1,339","1,460","1,319",822,"1,201","18,187",186,486,571,806,"1,092","1,421","1,539","1,779","2,357","1,696","1,501","1,873","2,174","1,987","1,409","2,231","23,108",,,,,
1990,1990236,Ukraine,19,804,B,"88,583","191,414","311,048","369,748","397,853","459,540","561,315","646,030","659,644","623,374","555,284","472,572","410,028","346,428","311,786","488,273","6,892,920","43,791","93,765","149,519","173,664","182,244","205,735","246,987","280,680","284,107","266,773","234,371","190,766","160,023","132,244","120,396","188,538","2,953,603","44,792","97,649","161,529","196,084","215,609","253,805","314,328","365,350","375,537","356,601","320,913","281,806","250,005","214,184","191,390","299,735","3,939,317",,,,,
1990,1990237,Northern Europe,,924,,"110,460","190,662","231,673","307,689","463,342","618,159","677,021","654,919","598,620","518,829","498,316","442,365","416,324","353,809","253,989","309,428","6,645,605","56,203","96,270","116,774","154,056","219,659","302,452","335,784","323,438","289,066","251,446","246,014","214,895","192,109","160,513","108,083","109,659","3,176,421","54,257","94,392","114,899","153,633","243,683","315,707","341,237","331,481","309,554","267,383","252,302","227,470","224,215","193,296","145,906","199,769","3,469,184",,,,,
1990,1990238,Channel Islands,20,830,B,535,964,"1,257","1,782","4,298","6,585","6,491","5,990","5,637","5,900","5,781","3,964","3,011","2,606","2,372","4,487","61,660",274,471,636,848,"1,819","3,036","3,113","2,815","2,766","2,938","2,898","2,038","1,473","1,216","1,045","1,619","29,005",261,493,621,934,"2,479","3,549","3,378","3,175","2,871","2,962","2,883","1,926","1,538","1,390","1,327","2,868","32,655",,,,,
1990,1990239,Denmark,,208,B,"6,499","12,071","13,191","16,156","24,314","29,267","26,768","21,399","19,491","16,575","11,727","8,504","7,340","6,365","4,833","10,689","235,189","3,176","5,712","6,214","7,344","12,218","16,471","14,759","11,008","10,134","8,951","5,777","3,673","2,723","2,085","1,586","2,580","114,411","3,323","6,359","6,977","8,812","12,096","12,796","12,009","10,391","9,357","7,624","5,950","4,831","4,617","4,280","3,247","8,109","120,778",,,,,
1990,1990240,Estonia,,233,B,"4,542","8,140","10,089","14,288","19,836","32,364","38,998","37,309","28,664","32,855","38,236","34,090","33,509","19,441","12,321","17,315","381,997","2,303","4,059","5,127","9,142","10,891","16,043","18,777","17,753","13,473","15,457","17,249","14,413","13,006","6,241","3,982","3,775","171,691","2,239","4,081","4,962","5,146","8,945","16,321","20,221","19,556","15,191","17,398","20,987","19,677","20,503","13,200","8,339","13,540","210,306",,,,,
1990,1990241,Faroe Islands,,234,B,227,306,394,458,550,588,427,328,341,260,121,88,49,50,46,52,"4,285",120,164,218,258,319,335,253,213,215,161,55,50,23,19,18,19,"2,440",107,142,176,200,231,253,174,115,126,99,66,38,26,31,28,33,"1,845",,,,,
1990,1990242,Finland,21,246,B,"2,605","5,978","7,726","7,083","6,403","5,748","5,260","4,136","3,157","2,783","1,937","1,541","1,427","2,048","1,822","3,601","63,255","1,323","3,039","3,934","3,601","3,328","3,050","2,854","2,351","1,867","1,609","1,033",748,577,841,644,883,"31,682","1,282","2,939","3,792","3,482","3,075","2,698","2,406","1,785","1,290","1,174",904,793,850,"1,207","1,178","2,718","31,573",,,,,
